geneID	symbol	chromosome	start_pos	end_pos	orientation	description	TSS	aliases
14071	F9	chrX	59999329.0	60030760.0	plus	coagulation factor IX	59999329	AW111646, Cf-9, Cf9
434782	Gm5637	chrX	60045096.0	60046276.0	minus		60046276	
109904	Mcf2	chrX	60055956.0	60179184.0	minus	mcf.2 transforming sequence	60179184	B230117G22Rik, Dbl, Mcf-2
320940	Atp11c	chrX	60223283.0	60404853.0	minus	ATPase, class VI, type 11C	60404853	A330005H02Rik, AI315324, Ig
115489175	Gm22287	chrX	60257552.0	60257658.0	plus		60257552	
751545	Mir505	chrX	60394403.0	60394492.0	minus	microRNA 505	60394492	mir-505, Mirn505, mmu-mir-505
631784	Gm7073	chrX	60436047.0	60456195.0	minus	predicted gene 7073	60456195	631784
279618	Gm715	chrX	60548008.0	60549217.0	plus	predicted gene 715	60548008	
15527	Hspa9-ps1	chrX	60577758.0	60579557.0	minus	heat shock protein 9, pseudogene 1	60579557	70kDa, Hsc74-ps1, Hsp74-ps1, Hsp74b, Hspa9b
666559	Gm8163	chrX	60726334.0	60727523.0	minus	predicted gene 8163	60727523	EG666559
105246632	Gm14661	chrX	60799436.0	60808323.0	plus		60799436	
671636	Gm14660	chrX	60818284.0	60819211.0	plus	predicted gene 14660	60818284	
20675	Sox3	chrX	60891366.0	60893430.0	minus	SRY (sex determining region Y)-box 3	60893430	Sox-3
207216	Rpl7l1-ps1	chrX	60970675.0	60972737.0	minus	ribosomal protein L7-like 1, pseudogene 1	60972737	EG207216, Gm4749, Rpl7l1-ps
102631697	Gm14664	chrX	61011694.0	61076070.0	plus	predicted gene 14664	61011694	
100286842	Gm14663	chrX	61090569.0	61094151.0	plus	predicted gene 14663	61090569	
331424	Cdr1os	chrX	61116378.0	61139460.0	plus	cerebellar degeneration related antigen 1, opposite strand	61116378	C230004F18Rik, Cdr1as
631990	Cdr1	chrX	61183246.0	61185558.0	minus	cerebellar degeneration related antigen 1	61185558	100039759, Cdr, Cdr34, EG631990, Gm2409, Gm7077
245440	Gm4988	chrX	61288194.0	61292480.0	plus	predicted gene 4988	61288194	EG245440
100416769	Gm14665	chrX	61389304.0	61389778.0	plus	predicted gene 14665	61389304	
102632063	Gm14666	chrX	61480453.0	61481295.0	plus		61480453	
100417187	Gm14655	chrX	61620150.0	61620748.0	plus	predicted gene 14655	61620150	
434784	Ldoc1	chrX	61709611.0	61710950.0	plus	regulator of NFKB signaling	61709611	Gm366, Mar7, Mart7, Rtl7, Sirh7
654353	Gm7327	chrX	61785360.0	61786990.0	plus	predicted gene 7327	61785360	EG654353
101056233	Gm6743	chrX	61830509.0	61834389.0	plus		61830509	
115489276	Gm25412	chrX	61938891.0	61938997.0	plus		61938891	
666654	Gm8215	chrX	62006873.0	62007862.0	plus	predicted gene 8215	62006873	EG666654
385367	Gm5390	chrX	62135102.0	62136364.0	minus	predicted gene 5390	62136364	EG385367
100417188	Gm14656	chrX	62208118.0	62208622.0	plus	predicted gene 14656	62208118	
671741	Gm16411	chrX	62255503.0	62256265.0	plus	predicted gene 16411	62255503	EG632168
100416770	Gm14679	chrX	62372046.0	62373113.0	plus	predicted gene 14679	62372046	
70936	4931400O07Rik	chrX	62446491.0	62468813.0	plus	RIKEN cDNA 4931400O07 gene	62446491	
75545	Tslrn1	chrX	62510539.0	62527011.0	minus	testis specific long noncoding RNA 1	62527011	1700019B21Rik
100418346	Gm14678	chrX	62646031.0	62647158.0	plus	predicted gene 14678	62646031	
100418347	Gm14677	chrX	62685719.0	62686549.0	plus	predicted gene 14677	62685719	
671878	Sms-ps	chrX	62775128.0	62776637.0	minus	spermine synthase, pseudogene	62776637	Gm14680, Sms, SPMSY
627420	Gm6754	chrX	63034194.0	63035345.0	minus		63035345	
100188961	Gm14659	chrX	63184232.0	63186634.0	minus	predicted gene 14659	63186634	
102632622	Gm8260	chrX	64047554.0	64047906.0	minus		64047906	
627470	Gm6760	chrX	64151405.0	64152198.0	minus	predicted gene 6760	64152198	EG627470
245446	Slitrk4	chrX	64264883.0	64277345.0	minus	SLIT and NTRK-like family, member 4	64277345	6430513G13, D930039I09Rik
115489207	Gm24598	chrX	64496584.0	64496657.0	plus		64496584	
100306935	Gm14676	chrX	64749896.0	64751361.0	minus	predicted gene 14676	64751361	
115489168	Gm26111	chrX	64800511.0	64800616.0	plus		64800511	
100417519	Gm14667	chrX	64842598.0	64843491.0	minus	predicted gene 14667	64843491	
100040011	Gm14673	chrX	64944076.0	64945051.0	plus	predicted gene 14673	64944076	
70062	Ctag2	chrX	65047644.0	65049017.0	plus	cancer/testis antigen 2	65047644	1700030B21Rik
671840	Gm14668	chrX	65936261.0	65938668.0	plus	predicted gene 14668	65936261	
100503851	Gm14674	chrX	66025501.0	66026009.0	plus		66025501	
245450	Slitrk2	chrX	66648951.0	66661402.0	plus	SLIT and NTRK-like family, member 2	66648951	A930040J07
115489256	Gm23000	chrX	66728415.0	66728553.0	plus		66728415	
666824	Gm8310	chrX	66763676.0	66764771.0	plus	predicted gene 8310	66763676	EG666824
100049546	Mir743	chrX	66776757.0	66776818.0	minus	microRNA 743	66776818	mir-743a, Mirn743, mmu-mir-743
100124496	Mir743b	chrX	66777256.0	66777332.0	minus	microRNA 743b	66777332	mir-743b, Mirn743b
115489150	Gm14681	chrX	66778420.0	66779579.0	minus		66779579	
100049548	Mir742	chrX	66780373.0	66780437.0	minus	microRNA 742	66780437	mir-742, Mirn742, mmu-miR-742
100124462	Mir883a	chrX	66780758.0	66780833.0	minus	microRNA 883a	66780833	mir-883a, Mirn883a
100124493	Mir883b	chrX	66789890.0	66789967.0	minus	microRNA 883b	66789967	mir-883b, Mirn883b
723939	Mir471	chrX	66792595.0	66792661.0	minus	microRNA 471	66792661	mir-471, Mirn471, mmu-mir-471
100049545	Mir741	chrX	66796805.0	66796875.0	minus	microRNA 741	66796875	mir-741, Mirn741, mmu-mir-741, mmu-miR-742
723887	Mir463	chrX	66799223.0	66799297.0	minus	microRNA 463	66799297	mir-463, Mirn463, mmu-mir-463
100124480	Mir880	chrX	66800530.0	66800607.0	minus	microRNA 880	66800607	mir-880, Mirn880, mmu-mir-880
100124479	Mir878	chrX	66801508.0	66801585.0	minus	microRNA 878	66801585	mir-878, Mirn878, mmu-mir-878
100124460	Mir881	chrX	66801944.0	66802021.0	minus	microRNA 881	66802021	mir-881, Mirn881, mmu-mir-881
100124478	Mir871	chrX	66810428.0	66810504.0	minus	microRNA 871	66810504	mir-871, Mirn871, mmu-mir-871
723873	Mir470	chrX	66813951.0	66814025.0	minus	microRNA 470	66814025	mir-470, Mirn470, mmu-mir-470
102466239	Mir465d	chrX	66822656.0	66822713.0	minus	microRNA 465d	66822713	mmu-mir-465d
100124441	Mir465c-1	chrX	66825955.0	66826035.0	minus	microRNA 465c-1	66826035	Mirn465c-1
100124473	Mir465b-1	chrX	66829202.0	66829280.0	minus	microRNA 465b-1	66829280	Mir465-1, Mirn465b-1
100124464	Mir465c-2	chrX	66832517.0	66832597.0	minus	microRNA 465c-2	66832597	Mirn465c-2
100124440	Mir465b-2	chrX	66835764.0	66835842.0	minus	microRNA 465b-2	66835842	Mirn465b-2
723888	Mir465	chrX	66839052.0	66839125.0	minus	microRNA 465	66839125	mir-465a, Mirn465, mmu-mir-465
627734	Gm6783	chrX	66969230.0	66970659.0	minus	predicted gene 6783	66970659	EG627734
100416300	Gm14682	chrX	66972655.0	66973174.0	plus	predicted gene 14682	66972655	
666828	Gm8312	chrX	67169613.0	67186657.0	minus		67186657	
115486109	Gm26276	chrX	67595330.0	67595438.0	minus		67595438	
108168438	Gm14687	chrX	67660090.0	67663868.0	plus		67660090	
382217	Gm1140	chrX	67682900.0	67693562.0	minus	predicted gene 1140	67693562	
666842	Gm14692	chrX	67695698.0	67706258.0	plus	predicted gene 14692	67695698	666842
100302460	Rpl7a-ps13	chrX	67726242.0	67726807.0	plus	ribosomal protein L7A, pseudogene 13	67726242	Gm14691
66780	4933436I01Rik	chrX	67919864.0	67921450.0	minus	RIKEN cDNA 4933436I01 gene	67921450	
387197	Mir201	chrX	67988096.0	67988161.0	minus	microRNA 201	67988161	mir-201, Mirn201, mmu-mir-201
723918	Mir547	chrX	67988374.0	67988451.0	minus	microRNA 547	67988451	mir-547, Mirn547, mmu-mir-547
100124449	Mir509	chrX	68010105.0	68010179.0	minus	microRNA 509	68010179	Mirn509, mmu-mir-509
236844	Gm4910	chrX	68315866.0	68316341.0	minus	predicted pseudogene 4910	68316341	EG236844
385372	Gm5391	chrX	68319533.0	68320307.0	minus	predicted gene 5391	68320307	EG385372
627888	Gm6806	chrX	68503086.0	68504474.0	plus	predicted gene 6806	68503086	EG627888
115486123	Gm22332	chrX	68563127.0	68563226.0	plus		68563127	
434788	Gm5638	chrX	68629428.0	68630682.0	plus	predicted gene 5638	68629428	EG434788
14265	Fmr1	chrX	68678536.0	68717963.0	plus	FMRP translational regulator 1	68678536	Fmr-1, FMRP
207854	Fmr1nb	chrX	68761839.0	68804561.0	plus	Fmr1 neighbor	68761839	3830422N12Rik, NY-SAR-35, NYSAR35
100040244	Gm14698	chrX	68821093.0	68825318.0	plus	predicted gene 14698	68821093	
627927	Gm6812	chrX	68892373.0	68893053.0	minus	predicted gene 6812	68893053	EG627927
666882	Gm8344	chrX	68920923.0	68922042.0	minus	predicted gene 8344	68922042	EG666882
115489266	n-R5s7	chrX	68949564.0	68949684.0	minus		68949684	
14266	Aff2	chrX	69360190.0	69872054.0	plus	AF4/FMR2 family, member 2	69360190	Fmr2, FMR2P, Ox19, Oxh
666577	Gm8172	chrX	69604894.0	69606286.0	minus	predicted pseudogene 8172	69606286	EG666577
74305	1700111N16Rik	chrX	69929260.0	70143588.0	minus	RIKEN cDNA 1700111N16 gene	70143588	
75509	1700020N15Rik	chrX	69945281.0	69945980.0	plus	RIKEN cDNA 1700020N15 gene	69945281	
15931	Ids	chrX	70343069.0	70385834.0	minus	iduronate 2-sulfatase	70385834	AW214631
68618	Eola1	chrX	70385913.0	70389416.0	plus	endothelium and lymphocyte associated ASCH domain 1	70385913	1110012L19Rik
619303	4930567H17Rik	chrX	70393901.0	70394740.0	minus	RIKEN cDNA 4930567H17 gene	70394740	
100040304	Gm16407	chrX	70400332.0	70402322.0	plus	predicted pseudogene 16407	70400332	EG627990
100417174	Gm14704	chrX	70403184.0	70403942.0	minus	predicted gene 14704	70403942	
628002	Gm6823	chrX	70420719.0	70422454.0	minus	predicted gene 6823	70422454	EG628002
628012	Gm16441	chrX	70426025.0	70430796.0	minus		70430796	
100417175	Gm14722	chrX	70432437.0	70432992.0	minus	predicted gene 14722	70432992	
108168439	Gm14721	chrX	70436248.0	70442662.0	minus		70442662	
236848	Tmem185a	chrX	70459753.0	70477180.0	minus	transmembrane protein 185A	70477180	ee3
108168440	Gm14727	chrX	70497411.0	70503825.0	plus		70497411	
100417190	Gm14729	chrX	70507076.0	70507637.0	plus	predicted gene 14729	70507076	
547447	Gm6038	chrX	70509533.0	70514263.0	plus		70509533	
666981	Gm8401	chrX	70517777.0	70519512.0	plus	predicted gene 8401	70517777	EG666981
100417191	Gm14726	chrX	70536402.0	70537172.0	plus	predicted gene 14726	70536402	
628053	Gm14725	chrX	70545558.0	70546385.0	plus	predicted gene 14725	70545558	
333917	Gm14728	chrX	70564117.0	70564609.0	minus	predicted gene 14728	70564609	Gm1809, Gm866, Hsfy2-ps
280121	Rplp1-ps1	chrX	70653165.0	70653632.0	minus	ribosomal protein, large, P1, pseudogene 1	70653632	EG280121, Gm5076
115486091	Gm22785	chrX	70693476.0	70693607.0	plus		70693476	
666993	Gm8410	chrX	70770867.0	70771572.0	plus		70770867	
606531	Gm6062	chrX	70978304.0	70979045.0	plus	predicted gene 6062	70978304	EG606531, Ppia-psx_466.1
333639	Mamld1	chrX	71050036.0	71156056.0	plus	mastermind-like domain containing 1	71050036	G630014P10Rik
667013	Gm14730	chrX	71197103.0	71198448.0	plus		71197103	
17772	Mtm1	chrX	71210767.0	71315413.0	plus	X-linked myotubular myopathy gene 1	71210767	AF073996, mKIAA4176, Mtm
53332	Mtmr1	chrX	71364760.0	71419196.0	plus	myotubularin related protein 1	71364760	AW049210
171486	Cd99l2	chrX	71420060.0	71492866.0	minus	CD99 antigen-like 2	71492866	AW548191, Mic2l1, Xap89
108168472	Gm8421	chrX	71498372.0	71498676.0	minus		71498676	
15354	Hmgb3	chrX	71555917.0	71560673.0	plus	high mobility group box 3	71555917	Hmg2a, Hmg4
14765	Gpr50	chrX	71663667.0	71669257.0	plus	G-protein-coupled receptor 50	71663667	H9
100504405	Rpl30-ps10	chrX	71803615.0	71804080.0	plus	ribosomal protein L30, pseudogene 10	71803615	EG654357, Gm7330
67048	Vma21	chrX	71812752.0	71824706.0	plus	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)	71812752	2610030H06Rik, AI840175
382221	Gm1141	chrX	71932438.0	71940871.0	plus	predicted gene 1141	71932438	Pasd1
208748	Prrg3	chrX	71962164.0	71972722.0	plus	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	71962164	Gm368
77905	Fate1	chrX	71972986.0	71989046.0	plus	fetal and adult testis expressed 1	71972986	9230118O15Rik
12789	Cnga2	chrX	71991849.0	72010218.0	plus	cyclic nucleotide gated channel alpha 2	71991849	Cnca, Cncg4, CNG2, OCNC1
17140	Magea4	chrX	72221015.0	72222964.0	plus	melanoma antigen, family A, 4	72221015	Mage-a4
14404	Gabre	chrX	72256926.0	72274828.0	minus	gamma-aminobutyric acid (GABA) A receptor, subunit epsilon	72274828	
723894	Mir224	chrX	72261031.0	72261112.0	minus	microRNA 224	72261112	mir-224, Mirn224, mmu-mir-224
723919	Mir452	chrX	72262224.0	72262308.0	minus	microRNA 452	72262308	mir-452, Mirn452, mmu-mir-452
236852	Magea10	chrX	72381870.0	72386858.0	minus	melanoma antigen family A, 10	72386858	
14396	Gabra3	chrX	72432676.0	72656919.0	minus	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3	72656919	Gabra-3
100126547	Gm14735	chrX	72468945.0	72470404.0	plus	predicted gene 14735	72468945	
100316827	Mir767	chrX	72589988.0	72590094.0	minus	microRNA 767	72590094	mmu-mir-767
100124463	Mir105	chrX	72591500.0	72591579.0	minus	microRNA 105	72591579	Mirn105, mmu-mir-105
115489161	Gm23461	chrX	72611807.0	72611909.0	plus		72611807	
57249	Gabrq	chrX	72825163.0	72842607.0	plus	gamma-aminobutyric acid (GABA) A receptor, subunit theta	72825163	
195772	Magea9-ps	chrX	72869518.0	72870174.0	plus	melanoma antigen, family A, 9, pseudogene	72869518	Mage-a9, Magea9
26370	Cetn2	chrX	72913565.0	72918344.0	minus	centrin 2	72918344	1110034A02Rik, AI326150, Calt, caltractin
18194	Nsdhl	chrX	72918521.0	72958528.0	plus	NAD(P) dependent steroid dehydrogenase-like	72918521	AI747449, Bpa, H105E3, Str, XAP104
22673	Zfp185	chrX	72987252.0	73031543.0	plus	zinc finger protein 185	72987252	P1, Znf185
100316779	Mir2137	chrX	72992079.0	72992144.0	plus	microRNA 2137	72992079	mmu-mir-2137
385377	Pnma5	chrX	73033981.0	73039721.0	minus	paraneoplastic antigen family 5	73039721	mKIAA1934
628237	Gm6858	chrX	73049882.0	73050561.0	plus	predicted gene 6858	73049882	EG628237
245468	Pnma3	chrX	73064787.0	73068191.0	plus	paraneoplastic antigen MA3	73064787	
434794	Xlr4a	chrX	73074343.0	73082527.0	minus	X-linked lymphocyte-regulated 4A	73082527	
22445	Xlr3a	chrX	73086293.0	73097095.0	minus	X-linked lymphocyte-regulated 3A	73097095	Xlr3
574438	Xlr5a	chrX	73107621.0	73118717.0	minus	X-linked lymphocyte-regulated 5A	73118717	Xlr5d
627081	Xlr5b	chrX	73147784.0	73158886.0	plus	X-linked lymphocyte-regulated 5B	73147784	
100504429	Spin2d	chrX	73175302.0	73176989.0	minus	spindlin family, member 2D	73176989	4930408F14Rik
574437	Xlr3b	chrX	73192150.0	73202930.0	plus	X-linked lymphocyte-regulated 3B	73192150	EG574437, Xlr3
27083	Xlr4b	chrX	73214321.0	73222453.0	plus	X-linked lymphocyte-regulated 4B	73214321	Xlr4
14070	F8a	chrX	73228306.0	73230795.0	plus	factor 8-associated gene A	73228306	AI852759, DXUcsf1, F8a1
72891	Xlr4c	chrX	73234076.0	73243130.0	minus	X-linked lymphocyte-regulated 4C	73243130	2900036K24Rik
22446	Xlr3c	chrX	73254538.0	73265576.0	minus	X-linked lymphocyte-regulated 3C	73265576	Xlr3b
27084	Xlr5c	chrX	73283361.0	73293863.0	minus	X-linked lymphocyte-regulated 5C	73293863	Xlr5
115489103	Gm8501	chrX	73310036.0	73313634.0	plus		73310036	
27081	Zfp275	chrX	73342593.0	73359080.0	plus	zinc finger protein 275	73342593	5430431L06Rik, AI593314, DXBay20, DXHXS52, DXPas8
100416956	Gm18336	chrX	73396889.0	73398712.0	minus	predicted gene, 18336	73398712	
22754	Zfp92	chrX	73410949.0	73428382.0	plus	zinc finger protein 92	73410949	
24102	Trex2	chrX	73433705.0	73435343.0	minus	three prime repair exonuclease 2	73435343	
73738	Haus7	chrX	73437315.0	73459029.0	minus	HAUS augmin-like complex, subunit 7	73459029	1110020L19Rik, Uchl5ip, Uip1
12111	Bgn	chrX	73483601.0	73495936.0	plus	biglycan	73483601	BG, DSPG1, PG-S1, PGI, SLRR1A
320707	Atp2b3	chrX	73502749.0	73573275.0	plus	ATPase, Ca++ transporting, plasma membrane 3	73502749	6430519O13Rik, Pmca3
732481	Gm9730	chrX	73578128.0	73584000.0	minus	predicted gene 9730	73584000	732481
75590	Dusp9	chrX	73639389.0	73643514.0	plus	dual specificity phosphatase 9	73639389	Dusp4, Mpk4, Pyst3
93843	Pnck	chrX	73655992.0	73660117.0	minus	pregnancy upregulated non-ubiquitously expressed CaM kinase	73660117	Bstk3, Camk1b, CaMKIbeta2, caMKlb1, CaMKlb2, Punc
102857	Slc6a8	chrX	73673133.0	73682502.0	plus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8	73673133	AA589632, Creat, CRT, CRTR, CT1, CTR5
27061	Bcap31	chrX	73686178.0	73717815.0	minus	B cell receptor associated protein 31	73717815	Bap31
11666	Abcd1	chrX	73716597.0	73738534.0	plus	ATP-binding cassette, sub-family D (ALD), member 1	73716597	Ald, Aldgh, ALDP
115486086	Gm25226	chrX	73752674.0	73752796.0	plus		73752674	
140571	Plxnb3	chrX	73756556.0	73772510.0	plus	plexin B3	73756556	AI451018, Plxn6
56504	Srpk3	chrX	73772608.0	73778925.0	plus	serine/arginine-rich protein specific kinase 3	73772608	Mssk1, Stk23
15929	Idh3g	chrX	73778963.0	73786897.0	minus	isocitrate dehydrogenase 3 (NAD+), gamma	73786897	
20832	Ssr4	chrX	73787023.0	73790828.0	plus	signal sequence receptor, delta	73787023	AW743063, C78062, SSR-delta, Trap, TRAP-delta
245469	Pdzd4	chrX	73793357.0	73825043.0	minus	PDZ domain containing 4	73825043	B230341P03, D130075J17Rik, Kiaa1444-hp, LU1, Pdzk4, PDZRN4L, Pdzrnk4l, Xlu
115489209	Gm23615	chrX	73809417.0	73809481.0	plus		73809417	
16728	L1cam	chrX	73853778.0	73880838.0	minus	L1 cell adhesion molecule	73880838	CD171, L1, N-CAM-L1, NCAM-L1
12000	Avpr2	chrX	73891765.0	73894428.0	plus	arginine vasopressin receptor 2	73891765	ADHR, DI1, DIR, ND1, V2R, VPV2R
171207	Arhgap4	chrX	73894352.0	73911345.0	minus	Rho GTPase activating protein 4	73911345	A130009C12Rik, A530015A20Rik, c1, mKIAA0131, Rgc1
56292	Naa10	chrX	73916870.0	73921944.0	minus	N(alpha)-acetyltransferase 10, NatA catalytic subunit	73921944	2310039H09Rik, Ard1, Ard1a, Te2
19703	Renbp	chrX	73922121.0	73930850.0	minus	renin binding protein	73930850	Age, Rnbp
15161	Hcfc1	chrX	73942792.0	73966995.0	minus	host cell factor C1	73966995	AW060991, HCF, HCF1
667264	Gm8545	chrX	74006707.0	74008101.0	plus		74006707	
16179	Irak1	chrX	74013914.0	74023921.0	minus	interleukin-1 receptor-associated kinase 1	74023921	AA408924, Il1rak, IRAK, IRAK-1, IRAK1-S, IRAK1b, mPLK, Plpk
100628601	Mir5132	chrX	74023528.0	74023598.0	minus	microRNA 5132	74023598	mir-5132, mmu-mir-5132, mu-mir-5132
751533	Mir718	chrX	74023849.0	74023936.0	minus	microRNA 718	74023936	mir-718, Mirn718, mmu-mir-718
17257	Mecp2	chrX	74026592.0	74085690.0	minus	methyl CpG binding protein 2	74085690	1500041B07Rik, D630021H01Rik, Mbd5, WBP10
14539	Opn1mw	chrX	74127466.0	74150756.0	plus	opsin 1 (cone pigments), medium-wave-sensitive (color blindness, deutan)	74127466	Gcp
627455	Gm6758	chrX	74134759.0	74136254.0	minus		74136254	
385380	Tex28	chrX	74150909.0	74167838.0	minus	testis expressed 28	74167838	Gm1538, Gm1811
628388	Rpl3-ps2	chrX	74170627.0	74171935.0	plus	ribosomal protein L3, pseudogene 2	74170627	EG628388, Gm6873
83553	Tktl1	chrX	74177259.0	74208498.0	plus	transketolase-like 1	74177259	C79967
192176	Flna	chrX	74223461.0	74249854.0	minus	filamin, alpha	74249854	ABP-280, Dilp2, F730004A14Rik, filamin-1, Fln1, GENA 379
13726	Emd	chrX	74254674.0	74261563.0	plus	emerin	74254674	AW550900, Sta
108168464	Gm14686	chrX	74260895.0	74261549.0	plus	predicted gene 14686	74260895	
110954	Rpl10	chrX	74270816.0	74273135.0	plus	ribosomal protein L10	74270816	D0HXS648, DXHXS648, DXHXS648E, QM, QM16
104368	Snora70	chrX	74272492.0	74272620.0	plus	small nucleolar RNA, H/ACA box 70	74272492	MBI-5, Rnu70
69537	Dnase1l1	chrX	74273217.0	74282333.0	minus	deoxyribonuclease 1-like 1	74282333	2310005K03Rik, AI324885, Dnase1ll, Dnasex, Dnl1ll, G4.8
102466804	Mir7091	chrX	74274027.0	74274105.0	minus	microRNA 7091	74274105	Gm27381, mmu-mir-7091
108168465	Gm14846	chrX	74278654.0	74278899.0	plus		74278654	
66826	Taz	chrX	74281900.0	74295319.0	plus	tafazzin	74281900	5031411C02Rik, 9130012G04Rik, AW107266, AW552613, G4.5
54411	Atp6ap1	chrX	74297097.0	74304721.0	plus	ATPase, H+ transporting, lysosomal accessory protein 1	74297097	16A, AC45, AI316502, Atp6ip1, Atp6s1, AW108110, C7-1, CF2, mFLJ00383, VATPS1, XAP-3
14567	Gdi1	chrX	74305012.0	74311867.0	plus	guanosine diphosphate (GDP) dissociation inhibitor 1	74305012	GDIA, GDIalpha
108160	Fam50a	chrX	74313033.0	74320149.0	plus	family with sequence similarity 50, member A	74313033	D0HXS9928E, XAP-5
102465662	Mir7092	chrX	74317362.0	74317429.0	plus	microRNA 7092	74317362	mmu-mir-7092
18846	Plxna3	chrX	74328290.0	74344689.0	plus	plexin A3	74328290	mKIAA4078, PlexA3, Plxa3, Plxn3, Plxn4, SEX
66192	Lage3	chrX	74352162.0	74353618.0	minus	L antigen family, member 3	74353618	1110049G11Rik, Eso3, Itba2
27643	Ubl4a	chrX	74365718.0	74368548.0	minus	ubiquitin-like 4A	74368548	DXHXS254E, DXS254E, DXS254Eh, Gdx, Ubl4
214601	Slc10a3	chrX	74369217.0	74373349.0	minus	solute carrier family 10 (sodium/bile acid cotransporter family), member 3	74373349	DXHXS253E, DXS253Eh, DXSmhG28, P3
66294	Fam3a	chrX	74384210.0	74393274.0	minus	family with sequence similarity 3, member A	74393274	1810037C20Rik
